Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.027127306760985605,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.025037645931273767,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.011232117664654304,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.02132883446929541,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.029391372260977485,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.01816940702282152,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.029391372260977485,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.012169558683788826,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.025037645931273767,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.03184439837668466,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.027127306760985605,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.03184439837668466,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.006408691260650363,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.016769787868247475,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.040501639441524254,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.010366889261210325,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,0.040501639441524254,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.006408691260650363,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.06046979937611887,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.025037645931273767,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.02132883446929541,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.01816940702282152,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.01318523923803091,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.01816940702282152,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.00883124817807592,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.016769787868247475,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.015477983667424538,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.010366889261210325,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.015477983667424536,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.007523080686757891,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.027127306760985605,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.03738173188026989,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.0031149471718246915,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.3956797840906068e-4,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.019685839448573526,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,5.647093833207908e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.025037645931273767,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.04388193684298046,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.0016403827974512332,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.004292432014143849,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.029391372260977485,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.019685839448573526,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.02939137226097748,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.8122578514602016e-4,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.00956831081750475,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.025037645931273764,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.008150962679858665,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,1.3638607722528277e-15,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.012169558683788826,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.012169558683788826,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.029391372260977485,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.015477983667424535,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.007523080686757892,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,4.5390797383480034e-15,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.00883124817807592,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.02132883446929541,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.008150962679858665,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.014285689258041684,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.011232117664654304,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,9.134906650283707e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.007523080686757891,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.012169558683788826,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.02132883446929541,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.023108955094702267,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.006408691260650363,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.014285689258041684,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.0031149471718246915,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,6.792039017506069e-4,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.014285689258041684,Lasso
