Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,13,16,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,13,14,67,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,13,16,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,17,14,63,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,9,13,72,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,14,13,67,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,16,14,64,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,17,62,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,11,11,72,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,12,15,67,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,11,14,69,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,17,15,62,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,12,11,71,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,12,14,68,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,16,63,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,14,10,70,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,16,11,67,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,10,15,69,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,11,68,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,9,11,74,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,17,12,65,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,15,13,66,AIC
43,100,200,0.5,1,wide,5,4,4,4,4,4,20,5,11,17,66,AIC
