Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,8,8,78,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,8,6,80,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
